"year","industry","growth_rate"
2016,"Home Goods & Building Supplies",0
2016,"Home Goods & Building Supplies",1200
2016,"Home Goods & Building Supplies",0
2016,"Home Goods & Building Supplies",0
2016,"Home Goods & Building Supplies",0
2016,"Home Goods & Building Supplies",0
2016,"Home Goods & Building Supplies",0
2016,"Home Goods & Building Supplies",2600
2016,"Home Goods & Building Supplies",0
2016,"Home Goods & Building Supplies",0
2016,"Home Goods & Building Supplies",0
2016,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",100
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",100
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",2800
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",100
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",2700
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",100
2017,"Home Goods & Building Supplies",1100
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",100
2017,"Home Goods & Building Supplies",1800
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",1100
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",100
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",2400
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",100
2017,"Home Goods & Building Supplies",1200
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",100
2017,"Home Goods & Building Supplies",1500
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2017,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",100
2018,"Home Goods & Building Supplies",900
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",100
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",3300
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",100
2018,"Home Goods & Building Supplies",1000
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",100
2018,"Home Goods & Building Supplies",1100
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",100
2018,"Home Goods & Building Supplies",700
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",200
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",1500
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",100
2018,"Home Goods & Building Supplies",1400
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",1900
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",3400
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",100
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",1100
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",0
2018,"Home Goods & Building Supplies",100
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",2600
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",2200
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",2200
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",1700
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",200
2019,"Home Goods & Building Supplies",800
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",2600
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",100
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",100
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",2300
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",1100
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",1200
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",1600
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",1000
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",3800
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",2400
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",3500
2019,"Home Goods & Building Supplies",0
2019,"Home Goods & Building Supplies",1200
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",2800
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",200
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",2400
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",2700
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",2400
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",2400
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",2600
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",3000
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",2300
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",3600
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",2300
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",0
2020,"Home Goods & Building Supplies",2300
2020,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",2800
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",2700
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",200
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",1100
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",2600
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",100
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",3200
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",2500
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",2800
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",100
2021,"Home Goods & Building Supplies",1300
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",2800
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",900
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",2800
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",0
2021,"Home Goods & Building Supplies",100
2022,"Home Goods & Building Supplies",1200
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",200
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",2700
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",2600
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",2300
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",2500
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",100
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",100
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",100
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",2500
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",100
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",900
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",100
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",2700
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2022,"Home Goods & Building Supplies",0
2010,"Home Goods & Electronics",NULL
2010,"Home Goods & Electronics",200
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",100
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",600
2010,"Home Goods & Electronics",100
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",400
2010,"Home Goods & Electronics",100
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",400
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",400
2010,"Home Goods & Electronics",100
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",1600
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",200
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",200
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",200
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",200
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",400
2010,"Home Goods & Electronics",200
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",400
2010,"Home Goods & Electronics",200
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",400
2010,"Home Goods & Electronics",200
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",100
2010,"Home Goods & Electronics",300
2010,"Home Goods & Electronics",0
2010,"Home Goods & Electronics",400
2011,"Home Goods & Electronics",100
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",100
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",400
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",200
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",300
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",400
2011,"Home Goods & Electronics",200
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",500
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",100
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",100
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",200
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",1500
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",300
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",400
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",1700
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",600
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",500
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",1400
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",100
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",500
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",400
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",2700
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",100
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",800
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",100
2011,"Home Goods & Electronics",100
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",600
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",400
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",400
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",300
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",0
2011,"Home Goods & Electronics",100
2011,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",400
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",200
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",300
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",300
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",200
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",400
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",300
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",500
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",300
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",400
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",500
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",1100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",400
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",200
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",600
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",500
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",1200
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",400
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",500
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",300
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",500
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",300
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",1100
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",300
2012,"Home Goods & Electronics",0
2012,"Home Goods & Electronics",300
2012,"Home Goods & Electronics",100
2012,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",300
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",300
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",400
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",400
2013,"Home Goods & Electronics",200
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",300
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",500
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",200
2013,"Home Goods & Electronics",200
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",300
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",300
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",3200
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",200
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",200
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",300
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",500
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",1800
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",1000
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",300
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",200
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",600
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",600
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",2200
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",200
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",300
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",100
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2013,"Home Goods & Electronics",0
2014,"Home Goods & Electronics",0
2014,"Home Goods & Electronics",3200
2014,"Home Goods & Electronics",0
